# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      21.012        0.000     2042.121     4572.113
      21.084        0.000     1996.855     4526.176
      21.153        0.000     1854.098     4383.141
      21.201        0.000     1855.910     4385.539
      21.243        0.000     1858.230     4387.430
      21.284        0.000     1864.512     4393.895
      21.327        0.000     1864.160     4393.539
      21.369        0.000     1866.477     4395.930
      21.412        0.000     1868.797     4397.820
      21.454        0.000     1869.434     4397.508
      21.525        0.000     1874.270     4402.336
      21.597        0.000     1877.316     4406.562
      21.669        0.000     1881.859     4411.133
      21.738        0.000     1884.875     4414.812
      21.810        0.000     1892.609     4421.727
      21.880        0.000     1890.801     4420.008
      21.935        0.000     1895.000     4423.953
      21.979        0.000     1895.516     4423.953
      22.019        0.000     1901.434     4429.328
      22.061        0.000     1905.043     4432.453
      22.101        0.000     1905.156     4433.414
      22.165        0.000     1908.250     4435.805
      22.238        0.000     1912.160     4440.418
      22.308        0.000     1916.387     4444.527
      22.377        0.000     1919.895     4447.594
      22.449        0.000     1926.625     4454.812
      22.520        0.000     1924.684     4452.281
      22.581        0.000     1926.898     4454.422
      22.623        0.000     1929.219     4457.004
      22.665        0.000     1929.992     4457.754
      22.711        0.000     1812.301     4339.656
      22.768        0.000     1812.219     4339.016
      22.837        0.000     1814.777     4341.703
      22.882        0.000     1821.832     4349.125
      22.952        0.000     1821.289     4348.160
      23.005        0.000     1825.543     4352.070
      23.076        0.000     1829.566     4357.242
      23.130        0.000     1828.906     4355.660
      23.174        0.000     1829.938     4356.410
      23.218        0.000     1835.609     4362.492
      23.263        0.000     1833.613     4361.520
      23.309        0.000     1834.387     4362.270
      23.351        0.000     1841.594     4369.133
      23.395        0.000     1845.195     4372.102
      23.440        0.000     1845.277     4373.180
      23.486        0.000     1845.793     4373.180
      23.528        0.000     1848.008     4375.320
      23.573        0.000     1848.688     4376.320
      23.620        0.000     1851.266     4378.910
      23.665        0.000     1851.918     4380.012
      23.711        0.000     1854.398     4381.652
      23.776        0.000     1856.336     4382.652
      23.843        0.000     1860.875     4386.848
      23.909        0.000     1859.910     4386.121
      23.959        0.000     1862.488     4388.262
      24.004        0.000     1870.945     4396.000
      24.046        0.000     1873.754     4399.414
      24.092        0.000     1870.277     4394.492
      24.161        0.000     1875.645     4400.066
      24.220        0.000     1882.934     4408.254
      24.263        0.000     1883.707     4408.504
      24.309        0.000     1883.871     4408.410
